id,very_positive,positive,neutral,negative,very_negative,score
aroP6B5,3.0097,16.2913,52.2039,23.8738,4.5728,21.12606837606837
am5DjQj,4.2113,18.2817,43.7746,28.0141,5.6197,28.122222222222227
a1R4z4D,3.7353,19.8529,42.2647,27.5,6.7941,14.563218390804598
aV0GGOP,3.8125,21.7813,40.8906,28.7656,4.8438,21.92572463768116
ae5XovO,2.8974,12.0513,42.5641,36.0513,6.3333,27.68478260869565
a2RQQdD,3.4545,11.7576,57.2121,24.2424,3.4242,13.086363636363634
a2RQQ8d,1.9286,11.9286,44.0238,35.1905,7.0714,47.07042253521126
aZ799X3,3.9388,17.8776,42.6327,29.8571,5.3878,7.798657718120805
a85rrZe,6.4138,24.9655,43.069,20.931,4.8966,7.1516393442622945
amvqq0y,4.2381,24.4603,43.4762,24.0,3.8095,14.176623376623375
agArryv,3.551,16.6939,41.6939,33.0,5.0408,25.609561752988053
a3wvvA3,2.6333,13.8667,37.2,39.3667,6.9667,25.73891625615764
aWxBBvq,6.9143,22.0286,40.0286,25.8571,5.2857,45.20338983050848
amvqqbX,3.7,20.02,41.3,29.56,5.32,17.10679611650485
aP766Vg,2.15,12.3,41.75,35.8,7.85,15.191780821917806
a3wvPEe,2.6933,16.3733,44.48,31.04,5.4933,14.7741273100616
aMxe2zX,3.0147,17.3529,48.2353,26.4265,5.0441,11.586626139817627
a5WpeYy,3.9813,16.785,37.5327,34.1215,7.6075,18.0
a8GdWoY,5.9615,24.9231,47.0769,19.2308,2.8077,7.7405660377358485
adVyNWB,3.8679,17.283,41.566,30.6415,6.5283,89.45283018867924
aZyqP50,4.2258,16.1613,49.8065,24.0968,5.7097,26.5
a3wvdYe,2.1724,13.6207,36.6897,39.9655,7.4138,21.572192513368982
aWxB066,4.75,22.1591,42.3182,25.5227,5.25,24.404444444444447
a2WEPKe,4.4583,19.5833,29.5,37.5833,9.0833,25.894736842105264
a1WpZWP,7.1622,34.1351,30.7568,22.5946,5.3243,11.840579710144928
aNgmoDb,4.6512,18.814,45.1163,26.6744,4.6047,42.977011494252864
aBm9QoP,3.0345,12.9655,45.3448,31.5517,7.1379,33.744680851063826
a9njMgD,5.2564,23.4359,49.4615,19.0513,2.8462,35.945945945945944
aAeBVAg,3.9167,22.5,46.7917,23.4167,3.375,12.803030303030305
adVyYKV,5.1053,19.9737,43.6316,26.2895,5.0,39.70967741935485
aQd64zK,3.3115,14.1639,41.0492,33.7213,7.7705,34.131147540983605
a1WpeNP,6.8857,23.4857,39.5143,24.3714,5.7143,16.513274336283185
a7WvyBm,3.4848,20.2424,49.1212,23.0,4.0606,21.339622641509433
aBm93q2,2.5294,12.0588,40.7059,36.0,8.9412,16.519685039370078
avz2LgO,7.1957,20.7391,45.0652,22.913,4.0435,10.149253731343284
aXgZX9D,4.6161,20.9375,44.2679,25.3214,4.75,23.009375
aBm9rwZ,4.3333,20.0392,46.6471,24.3922,4.5686,22.082191780821923
aEPdzoO,3.303,22.7273,38.5758,30.5455,4.8485,17.923076923076927
aoPmjY0,2.386,14.7895,50.9474,27.4211,4.3509,13.235
aD4RmXZ,1.95,13.35,49.85,29.85,5.05,21.29
aYyjwzV,4.913,19.3043,40.2609,29.8261,5.6522,61.885245901639344
aBm9rqz,3.6889,18.5556,46.7556,26.5778,4.5111,33.594202898550726
a6KrLYe,3.16,17.52,52.2,23.28,3.68,17.647058823529417
adVyjPM,3.5926,20.7407,51.7037,20.1111,3.9259,19.22463768115942
aO7oVP3,3.5455,20.1818,48.303,23.9394,3.9091,80.2
aWxB6dK,2.7576,16.7576,48.0909,27.6667,4.6667,38.31578947368421
aD4RGzx,4.2727,19.5455,44.0909,26.8312,5.0,23.387434554973826
ax9EDxK,2.5758,13.9697,44.0,32.1212,7.1818,41.25806451612903
aoPmpBn,3.7368,14.8421,50.1579,25.5263,5.6526,24.900874635568513
aQd6MOW,6.4429,22.3571,42.9714,23.8143,4.3714,15.459882583170257
azm7roq,4.1017,22.5932,45.7458,23.7966,3.7288,42.53030303030303
arV1bR7,4.8182,17.7727,51.5,22.8636,3.0,31.73333333333333
a6KrbxA,2.6667,19.9333,41.5333,29.6667,6.1667,33.628865979381445
an4ej95,2.4118,14.1176,43.1176,34.7647,5.6176,39.153846153846146
aoPmOOg,5.2857,16.0,35.8095,34.0952,8.8095,17.4251497005988
a6KrVDe,3.7027,19.8378,39.7568,31.2432,5.4054,24.02390438247012
aVwjMov,2.8824,16.5882,50.1471,26.2059,4.2647,32.76744186046512
aYyj4R2,6.1579,22.3947,40.9737,26.0132,4.4605,38.23636363636364
aK74Dyb,4.1463,19.6341,36.1951,32.7561,7.2439,17.025641025641026
aqn41wM,3.0,15.3913,41.5217,34.4783,5.5652,23.882352941176467
apGKQMM,2.6129,13.6129,42.2903,34.6774,6.9032,45.69
aLw6j2v,3.6842,18.1404,42.193,30.2807,5.4912,28.628762541806022
a3wvKB8,5.7544,23.5088,42.5439,23.4211,4.5439,49.24137931034482
aMxejoG,2.5333,15.4889,47.9333,28.6444,5.5111,20.48765432098765
aqn47P7,3.7647,20.9412,40.0,29.2353,6.1765,4.719557195571956
aNgmYK6,4.2162,17.8108,48.3514,25.0541,4.5676,35.61224489795919
azm79Dq,4.0882,16.1471,47.3235,27.0294,5.6176,10.761194029850746
a1WpQBv,2.8868,14.8679,45.1698,30.8491,6.2453,25.140703517587944
aoPmeAA,4.0455,16.2727,47.1818,27.7273,4.6364,48.875
a5WpMgG,5.8,21.1333,53.0667,17.6,2.6,10.995098039215684
aZyq7Nz,3.119,17.1429,44.6429,29.8095,5.2381,22.752021563342318
a1WpROG,4.7778,19.5556,39.3333,29.6667,6.5926,15.06122448979592
aBm9gzD,1.875,11.8333,39.9167,39.0417,7.5,16.043859649122812
amvqv5y,3.0781,16.1563,44.5469,30.7031,5.625,22.38351254480287
a0NvNEB,1.8409,14.1591,52.4773,27.3636,4.1364,7.231884057971015
aGdKdrK,2.8511,16.5319,50.2128,25.4468,4.9574,23.267241379310345
a3wvwDN,5.0417,22.6875,38.2917,28.7292,5.1458,25.4726368159204
aZyqr33,2.2857,18.7143,51.381,23.4762,3.9524,25.15686274509804
aoPmK22,5.6176,24.0882,40.5882,23.7941,5.7353,63.74390243902439
azm72Mz,4.5185,21.6111,40.0556,28.2222,5.6667,32.630136986301366
aD4R2nN,2.7561,17.2439,40.3902,30.5854,8.7561,23.797927461139892
aGdKLQ6,2.9737,17.0263,51.4211,24.8684,3.5,49.68181818181818
a3wvGo7,4.375,27.875,42.625,20.5,4.4375,15.34375
a43pnvA,2.625,15.375,55.375,21.125,5.625,27.547169811320753
aeDKOWq,3.5,15.6129,47.5161,27.9516,5.3387,26.18918918918919
a8Gd0y1,2.5313,15.875,43.5,32.5313,5.7813,24.409722222222218
azm74EK,5.1481,21.037,46.4074,23.037,4.2222,43.49572649572649
avz29vZ,2.6364,19.6364,43.4545,28.2273,6.1364,35.39393939393939
a8GdVz6,5.4545,21.7273,54.3636,15.8182,2.4545,5.613333333333332
aqn4DVR,7.0,22.5833,44.5,21.4167,4.75,20.26086956521739
agArKb6,3.1429,14.5,46.7857,29.7143,5.5714,13.428571428571427
a7Wvng2,10.6667,40.3333,37.1667,9.0,2.3333,11.772727272727273
aeDKRwQ,6.5,18.2,53.7,19.5,2.1,26.117647058823533
aR76RNB,4.125,17.5,45.0,28.5,5.125,6.378378378378378
aGdK7m6,3.3636,19.8182,39.3636,31.2727,5.9091,17.105263157894736
agArKDn,1.25,6.75,40.25,45.25,6.75,10.181818181818182
aMxeq3G,9.5,32.0,30.0,21.5,6.5,14.952380952380953
aoPmDj2,7.0,21.8333,34.1667,31.3333,5.8333,11.727272727272727
a9njBPj,1.0,5.3333,54.0,35.6667,4.3333,11.428571428571427
a43pVZ1,2.7222,11.3889,44.3333,34.4444,7.0556,27.566666666666666
aD4RMW7,4.6471,24.5882,49.7059,18.1765,2.7647,27.84615384615385
a9njBK0,4.5,19.5,32.5,36.25,7.0,7.0
aZyqvpn,4.7778,22.6667,33.8333,33.7778,5.0,17.115384615384613
an4eVQL,13.5,40.25,26.25,16.75,3.25,20.944444444444443
aLw6rgP,1.5,14.0,44.0,32.5,7.5,8.25
aP76nZP,4.7143,24.2857,43.7143,23.2143,4.1429,42.07547169811321
aAeBZGR,2.2857,14.7143,58.1429,22.1429,2.7143,9.189655172413792
aoPmnb0,1.8,11.2,61.6,16.6,7.8,21.0
amvqn1d,2.4286,10.5714,40.5714,37.0,9.0,4.3
adVybxZ,1.5,8.625,41.0,39.5,9.125,4.875
aWxB9Nx,3.1667,18.0,43.1667,30.3333,5.3333,9.0
abG3EKB,4.3636,15.8182,42.8182,31.3636,5.8182,13.266666666666667
avz2mV5,2.4286,17.2143,48.4286,28.0,4.0714,28.790697674418613
a8GdzjZ,0.3333,2.3333,72.6667,23.0,1.6667,13.166666666666664
aVwjB6d,3.0,16.4286,48.2857,26.8571,5.2857,4.454545454545454
aR76Dby,1.0,6.0,62.0,27.0,3.0,8.0
aR76DY5,4.9444,26.1111,48.6111,16.9444,3.0,36.37209302325581
aGdKbW0,2.4,17.8,44.4,31.8,3.8,5.8
a0Nvw3Z,3.0,24.1111,50.8333,19.2222,2.8333,23.857142857142854
aGdKoYn,4.5,29.0,21.5,37.5,7.5,10.0
aYyjmOO,3.0,13.0,42.0,37.0,6.0,6.888888888888888
aBm9vRO,2.7647,18.9412,55.3529,20.3529,2.5294,35.74193548387097
aQd6VE7,2.0,8.0,20.0,58.0,11.0,5.75
a2WEx5d,6.25,18.25,45.75,25.5,4.0,11.555555555555555
aMxeW8R,3.2308,21.6667,42.1026,27.9744,5.0,30.78148148148148
aD4RML7,5.2857,16.6429,30.0714,39.7857,7.9286,7.9016393442622945
azm7B1q,2.3333,22.6667,57.3333,16.0,2.0,5.5
aVwjdew,1.1111,6.4444,45.8889,38.8889,7.7778,17.863636363636363
avz2DAd,7.0,29.0,13.0,41.0,10.0,6.172413793103447
aYyjm9m,1.0,7.5,45.0,33.75,12.5,12.3
aO7oGW3,4.6667,31.3333,32.6667,26.6667,4.3333,26.33333333333333
aNgmqg6,3.1111,22.6667,52.3333,19.8889,2.2222,21.68
aVwjdEn,4.2,19.9,46.6,24.3,5.3,12.050632911392405
aGdKoG0,1.25,6.75,44.5,42.0,6.0,11.038461538461537
a8Gdnee,1.0,7.6,78.8,11.0,1.2,19.916666666666668
aoPmdRx,4.0,17.6,37.2,35.4,6.0,12.893617021276595
a0NvxNq,0.75,7.25,77.0,13.0,1.25,24.764705882352942
aLw6b4W,4.5,15.5,29.0,41.5,8.5,12.333333333333336
a0Nvwxn,3.5714,13.0,58.4286,21.2857,3.5714,11.72
a0Nvw7O,1.3333,16.6667,57.6667,20.6667,3.0,6.25
aMxeWNW,4.0588,24.5882,45.5294,21.9412,3.8235,10.675
aWxBddn,4.3333,14.25,32.4167,38.4167,10.1667,28.25
aYyjd67,1.2,7.8,47.0,36.0,8.2,9.916666666666666
aGdKoqG,1.0,10.0,74.0,14.0,1.0,9.0
ax9EAKM,2.2857,15.7143,50.7143,25.0,6.2857,9.1
ax9EAwY,3.0909,12.5455,36.0909,35.8182,12.4545,9.739726027397259
aMxeW5A,6.1,19.4,25.3,36.0,13.0,9.244444444444444
ayeEzjV,3.25,18.25,26.0,44.75,8.25,5.0
aXgZexb,3.5,35.0,33.5,25.5,2.5,7.222222222222222
a43pxDw,2.0,12.0,35.5,43.0,8.0,11.666666666666664
aoPmqEe,2.5,13.75,41.75,36.25,5.875,8.6
amvqbL9,1.3333,9.6667,57.6667,27.0,4.0,10.0
a7WvGjL,1.1667,3.6667,38.8333,47.8333,8.8333,7.2
a43prd6,2.1667,22.5,43.0,25.3333,6.6667,8.622641509433961
aqn4p4L,10.0,68.0,14.0,6.0,2.0,13.333333333333336
ax9EnZp,6.6667,46.6667,23.0,20.3333,3.3333,8.384615384615385
adVy47d,2.5,15.3333,43.0,27.8333,11.0,5.871794871794871
a8GdXoY,1.55,12.0,50.9,27.95,7.6,13.232142857142858
a7WvAz2,1.0,6.6667,89.6667,2.3333,0.3333,7.206896551724138
aeDKPeb,3.0,16.2222,48.1111,28.0,4.8889,21.15909090909091
aeDKdBj,3.3333,21.0,59.0,14.0,2.6667,8.583333333333334
aBm9oKN,4.0,22.0,47.0,23.0,4.0,5.6923076923076925
aO7oN06,2.6667,18.5,51.8333,21.3333,5.5,35.76470588235294
aZyqVMX,5.25,23.25,38.5,25.25,7.75,7.333333333333332
aBm9NyD,3.3158,16.8947,38.3684,31.5789,9.6316,17.17142857142857
aK74Njb,2.6364,15.8182,48.4545,28.3636,4.5455,14.222222222222221
abG3m1B,5.12,21.44,42.72,26.36,4.36,10.65
a8GdX6p,4.0,19.0,54.0,19.0,3.5,6.0
azm7DmB,2.0,10.6,54.1,29.0,4.5,6.247058823529412
ayeEV0r,0.6667,5.0,63.6667,24.0,6.3333,10.3
aD4RN7G,0.6667,4.0,61.0,29.0,5.0,18.142857142857142
aO7oN93,2.0,12.5,47.0,33.5,5.0,8.2
aVwj1Ln,13.25,19.0,50.25,15.75,2.0,23.375
aBm9NXQ,4.4545,25.8182,34.5455,28.4545,7.0,6.865671641791044
a0NvwrO,1.0,5.0,50.5,38.0,5.5,8.525
aEPdNEO,2.6667,18.6667,41.4444,32.3333,4.6667,15.851851851851851
aLw6NrW,1.4444,11.2222,48.4444,33.7778,5.3333,13.151515151515152
aXgZGjD,2.2222,12.4444,52.6667,27.2222,5.5556,17.28205128205128
adVy4Wd,2.5,9.1667,21.6667,53.5,13.1667,3.7
aBm9NMA,9.5,37.5,27.0,21.8333,4.6667,10.157894736842103
aGdKNzG,1.25,8.5,78.75,9.75,1.75,22.822222222222226
aeDKPBO,1.25,13.0,66.5,17.0,2.0,7.434782608695652
a1Wpq3b,3.2222,17.6667,49.6667,24.3333,5.0,12.0
aXgZG22,4.0,25.0,55.625,13.3125,2.125,17.935897435897434
arV1rrp,2.25,17.375,43.125,31.5,6.25,6.061224489795919
a3wvpD1,10.5455,27.0909,34.3636,22.7273,5.3636,17.431818181818183
aAeBNoo,2.6154,16.4615,37.8462,35.4615,7.6154,9.10989010989011
aqn4poM,13.25,35.75,15.25,29.5,5.75,19.345454545454547
a9njNG6,4.3077,19.0769,45.6923,25.3077,5.6154,17.333333333333332
aeDKP8O,5.0,21.0,24.0,41.0,8.0,6.4
ax9E4GY,2.5,9.0,44.0,38.5,6.0,11.5
aBm9j3P,4.3333,12.2,50.3333,29.0,4.2,28.30769230769231
aO7oAby,0.75,7.0,50.25,36.75,5.5,7.5
aD4RNr9,1.4545,12.6364,51.0,30.0909,4.6364,12.8
aqn4pyj,6.5,16.7,48.0,25.0,3.7,20.52173913043478
ayeEZDr,4.5556,16.8889,47.0556,26.8889,4.6111,7.875
arV1950,1.9,10.0,49.4,32.1,6.2,6.644444444444446
aZyqop3,2.4615,17.9231,51.4615,23.2308,4.8462,23.923076923076927
aD4RrxZ,3.1333,16.2,50.0667,26.0667,4.7333,26.0
a1WpBQP,5.5,25.25,53.25,13.25,2.5,11.166666666666664
ax9EQDn,2.75,13.4167,39.1667,38.5,6.25,16.3
a8GdQ3e,8.1875,29.25,31.875,25.5625,5.4375,17.82857142857143
a9njNZo,2.6667,26.0,39.3333,26.0,6.3333,84.5
aAeBqOE,6.3846,26.1538,41.2308,21.3077,5.0,14.539473684210524
aj9QG7w,2.6111,11.3889,39.2778,38.8333,7.8333,14.13953488372093
awBNP1y,5.0,23.4,38.0,27.4,6.2,12.692307692307693
aD4RPE7,1.0,9.0,51.3333,34.0,4.3333,12.954545454545455
aP76zyn,4.5,14.3333,33.0,40.0,8.1667,26.73333333333333
aoPmGEX,2.5,17.9286,48.2143,23.6429,7.5714,12.12280701754386
avz2Bpq,3.2,34.2,45.6,14.8,2.0,13.76
aoPmG02,3.0,15.75,57.0,19.75,3.75,16.696969696969695
a0NvDLn,5.3333,18.5833,53.3333,19.0,3.6667,6.775862068965517
aAeBLro,1.5,19.5,78.0,1.0,0.0,15.333333333333336
aK74Kbb,2.0,11.0,40.0,39.5,7.0,11.333333333333336
arV1DKd,2.1875,10.125,48.9375,32.375,6.5625,10.540540540540539
azm7vMm,3.6923,22.1538,41.1538,28.0769,4.7692,28.05
aoPmAyn,3.25,26.125,36.625,27.875,6.0,84.0
a0NvDpq,2.0,8.75,42.25,38.5,8.25,7.608695652173912
ax9EebK,4.0,15.0,63.0,14.0,3.0,7.6
aNgm8N4,2.0,8.0,58.6667,26.0,4.6667,5.7142857142857135
a3wvem1,4.8571,27.5714,42.4286,22.1429,3.0,28.0625
amvqORy,5.0,26.6667,25.0,37.6667,5.6667,14.75
aO7onNE,2.5,14.75,45.25,30.75,6.75,12.411764705882351
ax9EeLn,1.3333,12.0,63.0,21.3333,2.3333,27.4375
avz2B2E,0.0,1.0,17.0,72.0,11.0,31.0
aVwj9GK,0.6667,3.3333,49.3333,37.0,10.0,27.33333333333333
a3wvxLN,2.0,15.0,50.0,28.0,4.0,23.16666666666667
awBNDAR,5.0,18.0909,39.5455,29.9091,7.3636,4.584
aAeB7P0,5.8571,25.0,30.4286,32.1429,6.2857,15.344827586206893
aD4RrEw,2.4,11.8,51.8,28.6,5.2,11.0
a6Kr8x9,0.0,4.0,75.0,20.0,2.0,14.142857142857142
aVwj4qM,1.0,6.5,75.5,15.5,1.5,24.3
apGKj2b,7.0,15.0,17.0,47.0,15.0,11.8
avz2q4b,1.5,8.1667,61.6667,25.1667,3.6667,13.255319148936168
a1Wpg6b,4.75,18.0,27.5,35.0,14.75,9.066666666666666
ayeErAY,4.5,45.5,16.5,30.0,3.0,12.333333333333336
a8GdQBY,3.0,13.0,40.0,36.5,7.5,20.0
aEPdbPK,1.0,5.0,70.0,20.5,3.5,7.689655172413793
aGdK6PK,2.0,14.0,56.0,25.0,3.0,5.363636363636363
